home_team,away_team,batter_team,batter_name,pitcher_name,bb_type,bearing,plate_x,plate_z,pitch_mph,launch_speed,launch_angle,is_home_run
TB,TOR,TOR,"guerrero, vladimir","yarbrough, ryan",line_drive,center,-0.19,2.94,84.1,93.1,18.0,0
SEA,OAK,OAK,"machin, vimael","dunn, justin",ground_ball,left,0.97,2.99,91.9,,1.0,0
CLE,KC,KC,"merrifield, whit","wittgren, nick",line_drive,center,-0.04,1.55,92.1,,25.0,0
NYY,TOR,NYY,"wade, tyler","walker, taijuan",line_drive,right,-0.28,1.59,82.9,98.5,14.0,0
WSH,MIA,WSH,"garcia, luis","vincent, nick",ground_ball,center,-0.99,2.68,82.3,,-67.0,0
HOU,OAK,OAK,"kemp, tony","pressly, ryan",ground_ball,right,-0.01,2.44,95.5,89.3,-2.0,0
OAK,SF,SF,"ruf, darin","minor, mike",line_drive,left,0.66,2.45,85.3,,,0
CHC,MIL,CHC,"bote, david","peralta, freddy",popup,center,-0.74,2.98,96.1,86.7,54.0,0
NYM,MIA,NYM,"cano, robinson","hernandez, elieser",line_drive,right,0.69,2.53,93.6,103.5,18.0,0
LAD,OAK,LAD,"pollock, aj","manaea, sean",ground_ball,left,0.44,2.15,92.3,,,0
HOU,SF,HOU,"gurriel, yuli","webb, logan",ground_ball,left,-0.26,3.05,83.6,84.1,-36.0,0
BAL,TB,TB,"margot, manuel","leblanc, wade",ground_ball,left,0.18,2.47,72.7,96.2,-13.0,0
COL,LAD,LAD,"betts, mookie","gonzalez, chi chi",fly_ball,center,0.27,1.69,90.9,97.1,31.0,0
MIL,PIT,PIT,"polanco, gregory","rasmussen, drew",ground_ball,center,0.79,2.43,99.1,60.4,-35.0,0
LAD,COL,LAD,"bellinger, cody","senzatela, antonio",ground_ball,left,-0.91,2.19,95.6,101.0,,0
LAA,ARI,LAA,"walsh, jared","bumgarner, madison",ground_ball,right,0.38,1.85,77.5,82.1,6.0,0
SD,TEX,SD,"tatis, fernando","gibson, kyle",line_drive,left,-1.01,2.12,94.3,,13.0,0
LAA,SF,LAA,"ohtani, shohei","anderson, shaun",ground_ball,left,-0.21,3.42,89.2,,-8.0,0
MIL,STL,STL,"williams, justin","yardley, eric",line_drive,left,0.6,2.34,87.7,84.5,28.0,0
MIL,STL,STL,"wieters, matt","claudio, alex",fly_ball,left,-0.02,1.37,75.6,87.8,35.0,0
CHC,CWS,CHC,"almora, albert","keuchel, dallas",ground_ball,right,0.99,2.24,78.9,,-1.0,0
LAD,OAK,OAK,"semien, marcus","may, dustin",popup,center,0.36,1.78,93.2,60.3,31.0,0
PIT,MIL,PIT,"dyson, jarrod","claudio, alex",line_drive,right,0.41,1.62,85.0,99.5,10.0,0
DET,CWS,DET,"candelario, jeimer","keuchel, dallas",line_drive,center,0.39,1.73,78.6,,,0
STL,MIL,MIL,"hiura, keston","gant, john",line_drive,right,-0.2,2.43,88.6,82.7,,0
TB,TOR,TOR,"hernandez, teoscar","thompson, ryan",line_drive,right,-1.1,2.43,92.8,67.2,17.0,0
PIT,DET,DET,"schoop, jonathan","del pozo, miguel",ground_ball,left,0.13,1.5,82.2,,,0
PHI,NYY,PHI,"gregorius, didi","montgomery, jordan",ground_ball,center,-0.73,0.79,81.7,21.7,33.0,0
NYM,BOS,BOS,"arauz, jonathan","matz, steven",ground_ball,center,0.62,2.27,84.7,,1.0,0
ATL,LAD,LAD,"turner, justin","wilson, bryse",fly_ball,center,-0.28,2.34,95.3,94.6,,0
STL,DET,DET,"schoop, jonathan","flaherty, jack",ground_ball,left,0.74,1.83,85.7,79.2,-9.0,0
CLE,CWS,CWS,"anderson, tim","mckenzie, triston",ground_ball,center,1.0,1.54,89.0,57.3,,0
OAK,HOU,OAK,"canha, mark","urquidy, jose",line_drive,center,0.7,1.36,79.2,85.7,20.0,0
PIT,CHC,CHC,"schwarber, kyle","stratton, chris",ground_ball,center,-0.55,1.89,87.4,73.8,,0
CLE,KC,CLE,"reyes, franmil","bolanos, ronald",ground_ball,right,0.54,2.47,98.9,,4.0,0
OAK,COL,OAK,"murphy, sean","marquez, german",line_drive,left,-0.71,2.03,94.5,,,0
LAA,SF,LAA,"rengifo, luis","baragar, caleb",fly_ball,center,-0.16,3.36,95.0,96.0,,0
MIA,ATL,MIA,"villar, jonathan","erlin, robbie",popup,center,-0.67,2.52,89.4,61.2,46.0,0
KC,CLE,CLE,"reyes, franmil","keller, brad",line_drive,center,-0.07,1.97,85.2,113.9,8.0,0
CLE,CWS,CLE,"santana, carlos","giolito, lucas",fly_ball,center,0.57,3.45,94.3,82.8,,0
COL,SD,SD,"mejia, francisco","bard, daniel",fly_ball,center,-0.13,2.92,98.0,88.4,30.0,0
OAK,SD,SD,"grisham, trent","manaea, sean",ground_ball,left,-0.55,2.09,93.1,84.8,-18.0,0
OAK,COL,COL,"arenado, nolan","mengden, daniel",ground_ball,left,0.18,2.36,92.4,,,0
MIL,CWS,MIL,"healy, ryon","colome, alex",ground_ball,left,0.83,1.55,88.4,60.6,-51.0,0
NYY,TB,TB,"meadows, austin","chapman, aroldis",line_drive,center,0.26,1.86,101.8,96.4,,0
ATL,BOS,BOS,"bradley, jackie","wright, kyle",ground_ball,center,-0.65,2.81,94.2,67.9,-61.0,0
PHI,ATL,ATL,"inciarte, ender","guerra, deolis",popup,left,-0.65,2.2,81.3,73.8,77.0,0
NYM,ATL,ATL,"camargo, johan","matz, steven",line_drive,left,-0.25,1.69,84.9,103.1,,0
PHI,MIA,MIA,"berti, jon","wheeler, zack",ground_ball,center,-0.25,2.24,98.5,92.7,-7.0,0
CLE,MIL,MIL,"arcia, orlando","cimber, adam",fly_ball,right,1.25,2.23,76.8,77.5,38.0,0
CWS,DET,DET,"cabrera, miguel","giolito, lucas",fly_ball,right,0.45,3.37,92.8,,57.0,0
LAD,LAA,LAA,"ward, taylor","gonsolin, tony",fly_ball,center,-0.18,2.34,94.5,104.8,35.0,0
MIA,PHI,PHI,"harper, bryce","garcia, yimi",ground_ball,left,-0.75,1.38,89.0,99.9,7.0,0
MIN,CIN,MIN,"sano, miguel","gray, sonny",ground_ball,left,0.11,2.11,93.0,102.1,-10.0,0
LAA,SF,SF,"dickerson, alex","bundy, dylan",ground_ball,center,-0.39,2.56,81.1,92.8,,0
WSH,PHI,WSH,"garcia, luis","nola, aaron",ground_ball,center,-0.43,2.6,94.4,69.0,,0
KC,MIN,KC,"lopez, nicky","berrios, jose",line_drive,right,0.13,1.57,92.6,101.9,19.0,0
NYY,MIA,NYY,"sanchez, gary","urena, jose",ground_ball,center,0.43,3.0,84.7,74.7,-8.0,0
HOU,SEA,SEA,"lopes, tim","mccullers, lance",ground_ball,left,-0.36,2.64,93.1,102.8,-6.0,0
MIL,CWS,CWS,"abreu, josé","burnes, corbin",fly_ball,center,-0.05,3.46,96.0,105.4,,1
NYM,WSH,NYM,"alonso, pete","harper, ryne",fly_ball,left,-0.17,2.39,75.4,103.8,29.0,1
CWS,MIN,MIN,"arraez, luis","bummer, aaron",fly_ball,right,0.15,1.88,86.0,84.5,25.0,0
KC,PIT,KC,"mondesi, adalberto","williams, trevor",fly_ball,center,0.43,1.97,92.9,103.2,34.0,1
MIN,DET,MIN,"rosario, eddie","jimenez, joe",line_drive,center,0.47,2.14,92.7,89.1,,0
SEA,HOU,SEA,"bishop, braden","sneed, cy",fly_ball,right,0.04,1.55,83.9,84.1,40.0,0
CHC,MIN,CHC,"schwarber, kyle","hill, rich",ground_ball,left,1.08,3.09,86.7,,,0
STL,MIL,STL,"carlson, dylan","woodruff, brandon",ground_ball,center,-0.19,1.52,83.6,,-41.0,0
LAA,LAD,LAD,"betts, mookie","heaney, andrew",ground_ball,left,-0.46,2.41,91.7,87.9,4.0,0
TOR,BOS,BOS,"verdugo, alex","stripling, ross",fly_ball,left,0.35,2.69,92.4,,52.0,0
ATL,MIA,MIA,"wallach, chad","anderson, ian",fly_ball,left,0.1,2.28,88.5,,43.0,0
MIL,KC,MIL,"arcia, orlando","bubic, kris",popup,center,1.41,3.13,78.5,69.2,57.0,0
BAL,WSH,BAL,"santander, anthony","scherzer, max",line_drive,center,0.08,2.99,91.9,77.9,28.0,0
CWS,DET,CWS,"robert, luis","skubal, tarik",fly_ball,right,-0.84,2.64,96.5,89.5,30.0,0
NYY,NYM,NYM,"cano, robinson","happ, j. a.",ground_ball,center,0.39,1.91,91.6,62.5,-30.0,0
ATL,NYM,ATL,"adams, matt","kilome, franklyn",fly_ball,left,-0.25,3.15,96.2,97.9,47.0,0
BOS,TOR,BOS,"peraza, jose","cole, a. j.",ground_ball,center,1.48,1.24,84.6,58.6,,0
ATL,WSH,ATL,"duvall, adam","finnegan, kyle",line_drive,center,-0.22,2.18,95.8,90.6,,0
PHI,TOR,PHI,"marchan, rafael","bass, anthony",line_drive,left,-0.3,2.13,85.3,85.0,18.0,0
TOR,NYM,NYM,"gimenez, andres","waguespack, jacob",fly_ball,center,-1.18,2.69,73.1,,35.0,0
LAD,SD,LAD,"barnes, austin","davies, zach",ground_ball,left,0.61,1.47,77.9,82.5,9.0,0
TB,ATL,ATL,"inciarte, ender","chirinos, yonny",ground_ball,right,-0.31,1.92,94.0,88.5,0.0,0
HOU,LAA,HOU,"reddick, josh","ramirez, noe",popup,center,0.57,2.21,82.2,,80.0,0
NYY,BOS,NYY,"urshela, gio","brasier, ryan",line_drive,center,0.65,1.99,87.0,87.1,20.0,0
TOR,NYM,TOR,"gurriel, lourdes","lugo, seth",line_drive,center,0.51,2.57,89.1,92.3,,0
CIN,STL,STL,"dejong, paul","bradley, archie",ground_ball,left,-0.17,2.64,93.0,85.0,3.0,0
LAA,HOU,HOU,"maldonado, martin","canning, griffin",ground_ball,left,0.5,2.41,84.6,77.5,-6.0,0
CHC,STL,CHC,"hoerner, nico","wainwright, adam",ground_ball,center,0.25,2.66,86.4,104.2,2.0,0
SEA,TEX,SEA,"moore, dylan","gibson, kyle",ground_ball,left,0.87,1.36,85.0,96.2,0.0,0
SEA,OAK,SEA,"france, ty","weems, jordan",fly_ball,center,0.08,2.42,95.3,101.9,23.0,0
SEA,SF,SEA,"lewis, kyle","selman, sam",line_drive,center,0.61,2.44,79.5,104.2,20.0,0
LAD,SD,LAD,"pollock, aj","paddack, chris",line_drive,right,-0.12,2.83,95.5,100.8,21.0,0
SD,HOU,SD,"machado, manny","castellanos, humberto",ground_ball,center,1.69,3.13,78.5,63.4,,0
TEX,LAD,LAD,"lux, gavin","gibson, kyle",fly_ball,right,0.55,1.96,83.6,,,0
MIL,MIN,MIN,"polanco, jorge","lindblom, josh",line_drive,center,0.03,3.02,88.9,95.8,,0
WSH,PHI,WSH,"eaton, adam","arrieta, jake",line_drive,center,-0.39,1.76,91.9,92.2,20.0,0
NYM,MIA,MIA,"joyce, matt","degrom, jacob",fly_ball,left,0.45,3.66,100.7,76.6,48.0,0
TEX,COL,COL,"wolters, tony","lynn, lance",line_drive,right,0.58,2.47,87.4,100.4,6.0,0
TOR,NYY,NYY,"frazier, clint","ryu, hyun jin",ground_ball,center,0.62,2.14,83.1,104.4,2.0,0
LAA,SD,LAA,"upton, justin","clevinger, mike",line_drive,left,-0.12,2.42,89.3,91.8,14.0,0
CLE,CHC,CLE,"naquin, tyler","hendricks, kyle",line_drive,center,0.07,2.02,71.2,76.6,21.0,0
MIA,ATL,MIA,"anderson, brian","jackson, luke",ground_ball,center,0.08,1.47,86.4,90.0,-13.0,0
HOU,OAK,OAK,"olson, matt","mccullers, lance",ground_ball,left,0.01,1.96,84.5,85.2,-45.0,0
SEA,SD,SEA,"lewis, kyle","morejón, adrián",fly_ball,center,0.42,2.72,84.0,103.2,,1
CHC,CIN,CHC,"baez, javier","iglesias, raisel",popup,center,0.17,1.62,84.8,69.6,,0
BOS,BAL,BAL,"alberto, hanser","brice, austin",popup,right,-0.6,2.63,92.6,64.6,66.0,0
LAD,LAA,LAD,"pollock, aj","sandoval, patrick",fly_ball,center,-0.34,2.87,90.9,99.2,29.0,1
BAL,NYM,BAL,"ruiz, rio","wacha, michael",fly_ball,center,-0.34,2.08,95.7,,39.0,0
HOU,SF,HOU,"gurriel, yuli","cahill, trevor",ground_ball,center,0.79,1.55,85.5,68.8,-21.0,0
PHI,BAL,BAL,"severino, pedro","arrieta, jake",line_drive,center,0.08,3.4,92.1,78.5,19.0,0
PIT,MIL,MIL,"smoak, justin","holland, derek",popup,center,0.92,3.09,90.6,,61.0,0
LAA,SF,SF,"belt, brandon","bundy, dylan",line_drive,right,0.1,2.72,88.2,,21.0,0
TOR,BOS,TOR,"espinal, santiago","hart, kyle",ground_ball,left,-0.35,2.55,90.8,48.1,-59.0,0
PIT,CWS,PIT,"bell, josh","cease, dylan",ground_ball,left,-0.16,3.02,97.5,,-4.0,0
NYY,MIA,NYY,"voit, luke","alcantara, sandy",popup,right,-1.07,2.88,92.0,61.2,,0
CHC,STL,STL,"bader, harrison","hendricks, kyle",line_drive,left,-0.54,1.68,80.8,95.7,24.0,0
STL,PIT,STL,"carlson, dylan","ponce, cody",line_drive,right,0.29,1.61,91.9,,22.0,0
MIN,CLE,CLE,"mercado, oscar","pineda, michael",ground_ball,right,0.55,3.02,94.6,,,0
LAA,TEX,TEX,"calhoun, willie","andriese, matt",popup,left,0.32,2.65,91.7,76.4,,0
BOS,TB,TB,"tsutsugo, yoshi","godley, zack",line_drive,right,0.23,2.74,87.4,,,1
WSH,MIA,MIA,"aguilar, jesus","sanchez, anibal",ground_ball,left,-0.1,1.47,83.9,89.9,-11.0,0
DET,CLE,DET,"goodrum, niko","civale, aaron",fly_ball,center,0.23,2.38,85.6,103.8,36.0,1
SF,ARI,ARI,"peralta, david","baragar, caleb",fly_ball,right,0.53,2.75,94.4,,42.0,0
SD,ARI,SD,"hosmer, eric","kelly, merrill",ground_ball,center,-0.4,2.03,85.8,49.5,,0
LAD,COL,COL,"rodgers, brendan","stripling, ross",ground_ball,left,-0.44,2.65,84.7,92.1,,0
HOU,OAK,OAK,"canha, mark","greinke, zack",ground_ball,center,-0.54,1.79,88.6,,-1.0,0
SEA,SF,SF,"bart, joey","margevicius, nick",ground_ball,left,-0.78,2.85,89.6,59.7,-27.0,0
NYY,BOS,BOS,"bradley, jackie","paxton, james",ground_ball,left,0.86,2.93,92.6,42.0,-46.0,0
SD,LAD,LAD,"betts, mookie","davies, zach",line_drive,left,0.43,2.06,80.1,88.6,13.0,0
CWS,DET,DET,"schoop, jonathan","cordero, jimmy",ground_ball,left,-1.19,3.0,100.1,,-31.0,0
WSH,BAL,BAL,"santander, anthony","suero, wander",ground_ball,center,-0.66,1.82,85.8,86.9,6.0,0
BAL,ATL,BAL,"hays, austin","tomlin, josh",fly_ball,right,-0.03,2.35,84.7,,42.0,0
MIN,CWS,MIN,"donaldson, josh","lopez, reynaldo",line_drive,center,-0.44,1.72,82.1,95.9,10.0,0
TB,HOU,HOU,"springer, george","mcclanahan, shane",fly_ball,right,-0.65,2.43,99.5,88.8,39.0,0
LAA,OAK,LAA,"fletcher, david","bassitt, chris",ground_ball,left,-0.38,2.07,87.1,91.8,6.0,0
TOR,MIA,TOR,"biggio, cavan","hernandez, elieser",line_drive,center,0.16,2.31,93.1,100.1,26.0,0
CLE,KC,CLE,"johnson, daniel","singer, brady",line_drive,center,-0.98,2.37,89.1,,18.0,0
TB,TOR,TOR,"biggio, cavan","snell, blake",ground_ball,left,-0.62,1.74,86.2,70.6,-2.0,0
ATL,LAD,LAD,"seager, corey","matzek, tyler",fly_ball,center,-0.53,3.6,94.4,104.8,32.0,1
DET,MIL,MIL,"yelich, christian","schreiber, john",fly_ball,left,-0.28,1.86,85.0,,34.0,0
PHI,ATL,PHI,"haseley, adam","tomlin, josh",ground_ball,center,-0.52,2.1,83.7,101.7,-3.0,0
KC,CWS,KC,"mcbroom, ryan","keuchel, dallas",line_drive,center,0.61,2.12,83.6,103.2,,0
ARI,SD,ARI,"walker, christian","quantrill, cal",line_drive,center,0.09,2.3,94.3,105.8,20.0,0
CWS,MIN,CWS,"anderson, tim","smeltzer, devin",ground_ball,center,0.41,2.73,80.8,99.2,0.0,0
MIL,PIT,PIT,"tucker, cole","anderson, brett",ground_ball,right,0.39,2.43,83.4,62.0,10.0,0
MIA,TB,TB,"meadows, austin","sanchez, sixto",ground_ball,right,0.15,1.93,98.3,104.4,2.0,0
ATL,TOR,ATL,"swanson, dansby","waguespack, jacob",line_drive,center,0.1,1.93,90.9,,8.0,0
SD,SEA,SEA,"nola, austin","paddack, chris",line_drive,right,-0.36,2.58,94.8,97.5,12.0,0
SD,ARI,ARI,"marte, ketel","lucchesi, joey",fly_ball,right,0.16,3.66,89.4,89.6,42.0,0
TEX,LAA,TEX,"solak, nick","heaney, andrew",fly_ball,right,-0.15,1.87,91.5,80.0,46.0,0
STL,DET,DET,"schoop, jonathan","gomber, austin",ground_ball,center,0.23,1.88,93.4,97.2,,0
SF,SD,SD,"france, ty","rogers, tyler",fly_ball,center,-0.42,2.11,70.3,70.3,26.0,0
PIT,MIL,PIT,"reynolds, bryan","burnes, corbin",line_drive,center,-0.39,2.91,98.7,97.6,25.0,0
SD,LAA,SD,"hosmer, eric","barria, jaime",fly_ball,left,-0.69,3.59,92.6,101.1,27.0,1
BOS,BAL,BAL,"hays, austin","weber, ryan",fly_ball,left,-1.08,2.73,87.5,,43.0,0
DET,MIN,MIN,"rosario, eddie","skubal, tarik",line_drive,center,-0.25,2.24,84.5,89.4,9.0,0
CWS,DET,CWS,"abreu, josé","garcia, rony",line_drive,left,0.08,2.53,81.5,110.2,24.0,1
TB,NYY,NYY,"lemahieu, dj","snell, blake",line_drive,right,-0.27,3.22,96.8,,,0
BAL,NYM,BAL,"ruiz, rio","peterson, david",ground_ball,center,-0.16,2.1,94.6,89.4,,0
CLE,MIL,MIL,"peterson, jace","wittgren, nick",fly_ball,center,-0.23,2.59,93.0,93.8,,0
PHI,BAL,PHI,"harper, bryce","hess, david",fly_ball,center,-0.34,2.33,92.7,104.5,32.0,0
CWS,STL,CWS,"grandal, yasmani","woodford, jake",ground_ball,right,0.33,2.82,93.3,,-18.0,0
PIT,MIL,MIL,"cain, lorenzo","kuhl, chad",fly_ball,center,-0.01,3.54,96.2,98.4,32.0,0
ARI,COL,ARI,"calhoun, kole","almonte, yency",ground_ball,center,-0.53,2.2,97.5,,-17.0,0
ARI,TEX,TEX,"huff, sam","smith, riley",line_drive,left,-0.38,2.57,92.7,110.5,9.0,0
MIN,CIN,MIN,"rosario, eddie","gray, sonny",fly_ball,center,-0.12,1.44,79.1,93.7,,0
ARI,LAD,LAD,"lux, gavin","mantiply, joe",ground_ball,center,-0.07,1.94,91.2,101.9,-2.0,0
HOU,SEA,HOU,"maldonado, martin","gonzales, marco",ground_ball,left,0.87,2.6,85.6,,-9.0,0
CLE,KC,CLE,"deshields, delino","hahn, jesse",line_drive,center,0.95,1.81,76.4,63.4,12.0,0
TEX,OAK,TEX,"solak, nick","luzardo, jesus",ground_ball,center,-0.28,2.39,95.5,90.1,-16.0,0
OAK,HOU,HOU,"brantley, michael","manaea, sean",ground_ball,center,-0.36,2.41,90.2,95.5,-35.0,0
KC,MIN,MIN,"sano, miguel","junis, jakob",fly_ball,center,0.62,2.42,79.5,99.9,33.0,0
SEA,SF,SEA,"lewis, kyle","coonrod, sam",ground_ball,center,0.17,1.6,98.5,,-43.0,0
ARI,COL,ARI,"peralta, david","estevez, carlos",ground_ball,center,0.12,2.8,96.8,106.7,-11.0,0
COL,SD,SD,"machado, manny","marquez, german",ground_ball,left,-0.01,2.48,94.5,102.8,-22.0,0
SD,LAD,SD,"grisham, trent","stripling, ross",line_drive,left,-0.29,3.05,78.7,93.2,,0
CHC,MIL,CHC,"hoerner, nico","lindblom, josh",ground_ball,right,0.94,1.2,77.8,,,0
BAL,WSH,BAL,"smith, dwight","harper, ryne",ground_ball,left,-0.6,2.82,89.3,88.6,-46.0,0
ATL,BOS,BOS,"arauz, jonathan","tomlin, josh",fly_ball,right,0.36,3.27,85.5,,,1
PHI,ATL,PHI,"harper, bryce","wright, kyle",ground_ball,center,-0.43,2.34,87.4,105.3,,0
PHI,TOR,PHI,"knapp, andrew","ryu, hyun jin",ground_ball,left,0.92,2.46,78.1,73.0,13.0,0
HOU,TEX,TEX,"andrus, elvis","javier, cristian",ground_ball,right,0.54,1.76,77.8,35.8,,0
BOS,ATL,ATL,"swanson, dansby","taylor, josh",ground_ball,left,-0.67,2.49,94.8,96.3,3.0,0
ARI,SF,ARI,"calhoun, kole","cueto, johnny",fly_ball,left,0.15,2.63,89.9,79.5,,0
PHI,WSH,PHI,"gregorius, didi","corbin, patrick",fly_ball,right,-0.08,2.62,80.7,94.9,31.0,0
PHI,NYM,PHI,"bohm, alec","matz, steven",ground_ball,left,-0.49,2.3,77.4,,,0
DET,CWS,DET,"cabrera, miguel","gonzalez, gio",line_drive,center,0.06,1.06,76.7,,25.0,0
SF,OAK,SF,"belt, brandon","fiers, mike",line_drive,right,0.13,1.8,86.9,,15.0,0
LAA,HOU,HOU,"correa, carlos","canning, griffin",ground_ball,left,0.36,2.76,91.5,81.8,-18.0,0
KC,PIT,KC,"perez, salvador","holland, derek",line_drive,center,-0.29,2.85,81.2,100.9,,0
PIT,CIN,PIT,"reynolds, bryan","antone, tejay",ground_ball,left,-0.16,3.02,80.0,61.6,,0
HOU,LAA,HOU,"reddick, josh","teheran, julio",fly_ball,left,-1.06,2.17,85.0,71.5,42.0,0
HOU,SF,SF,"solano, donovan","mccullers, lance",ground_ball,center,0.31,1.35,84.2,64.5,-11.0,0
NYM,ATL,ATL,"albies, ozzie","degrom, jacob",ground_ball,left,-0.26,2.78,100.0,,-10.0,0
LAA,OAK,LAA,"fletcher, david","mengden, daniel",fly_ball,left,-1.15,2.75,89.3,94.9,33.0,1
ARI,SD,SD,"tatis, fernando","ginkel, kevin",ground_ball,center,-0.3,3.14,97.2,,,0
DET,CLE,CLE,"naquin, tyler","funkhouser, kyle",line_drive,center,0.02,3.23,96.8,100.1,15.0,0
PHI,NYM,NYM,"davis, j. d.","romero, jojo",ground_ball,center,1.04,2.05,84.7,92.3,0.0,0
DET,CIN,DET,"reyes, victor","castillo, luis",ground_ball,center,-0.65,1.38,87.2,69.2,10.0,0
COL,LAA,LAA,"rendon, anthony","freeland, kyle",fly_ball,center,-0.09,2.07,81.8,97.8,57.0,0
BAL,NYY,BAL,"hays, austin","cole, gerrit",line_drive,center,-0.65,2.48,96.2,83.5,,0
NYM,ATL,ATL,"d'arnaud, travis","peterson, david",line_drive,center,0.03,1.63,73.2,101.6,18.0,0
MIN,CWS,MIN,"polanco, jorge","detwiler, ross",ground_ball,left,0.11,2.08,82.3,,-4.0,0
BAL,ATL,BAL,"mountcastle, ryan","hamels, cole",popup,left,0.85,1.83,80.8,,46.0,0
CWS,CLE,CLE,"deshields, delino","anderson, drew",fly_ball,center,0.21,3.51,94.0,87.0,40.0,0
CLE,PIT,PIT,"polanco, gregory","mckenzie, triston",fly_ball,right,0.03,3.14,86.8,87.3,41.0,0
BOS,TOR,TOR,"gurriel, lourdes","perez, martin",fly_ball,center,-0.91,2.61,87.1,,,0
ARI,COL,ARI,"vanmeter, josh","doyle, tommy",popup,left,0.12,1.15,87.1,69.8,58.0,0
COL,SD,SD,"naylor, josh","estevez, carlos",line_drive,right,0.23,2.26,95.7,,15.0,0
TB,TOR,TB,"adames, willy","roark, tanner",line_drive,right,0.78,2.92,91.7,,27.0,1
OAK,HOU,HOU,"bregman, alex","diekman, jake",line_drive,left,0.2,2.2,84.6,104.1,,0
COL,LAD,COL,"story, trevor","graterol, brusdar",ground_ball,center,-0.19,3.07,97.9,84.4,-8.0,0
HOU,OAK,HOU,"brantley, michael","luzardo, jesus",ground_ball,right,0.73,2.03,94.6,91.7,6.0,0
ATL,MIA,ATL,"freeman, freddie","sanchez, sixto",ground_ball,left,-0.3,1.45,99.1,101.6,-2.0,0
TEX,HOU,TEX,"taveras, leody","scrubb, andre",fly_ball,center,-0.19,2.73,91.5,99.7,29.0,1
HOU,TB,HOU,"brantley, michael","yarbrough, ryan",ground_ball,left,-0.85,2.49,73.0,,-12.0,0
DET,CHC,DET,"romine, austin","lester, jon",ground_ball,right,0.43,2.38,73.4,102.4,1.0,0
ARI,SEA,ARI,"kelly, carson","kikuchi, yusei",fly_ball,right,0.08,2.14,83.6,89.9,58.0,0
TOR,NYY,TOR,"bichette, bo","montgomery, jordan",line_drive,left,0.13,1.44,82.3,,,0
PIT,CHC,CHC,"baez, javier","brubaker, jt",ground_ball,center,0.91,2.41,85.0,,-17.0,0
KC,CWS,KC,"merrifield, whit","keuchel, dallas",ground_ball,center,0.86,1.79,88.4,81.4,-4.0,0
CWS,CLE,CLE,"hernandez, cesar","bummer, aaron",ground_ball,center,0.06,1.68,95.5,,,0
DET,CLE,DET,"castro, willi","civale, aaron",fly_ball,center,-0.34,2.5,74.5,,,0
ARI,HOU,HOU,"reddick, josh","bumgarner, madison",fly_ball,right,0.29,2.79,76.6,,,0
MIN,CWS,MIN,"arraez, luis","cordero, jimmy",ground_ball,right,0.06,2.15,89.0,73.3,6.0,0
COL,SF,COL,"blackmon, charlie","cueto, johnny",ground_ball,center,-0.23,2.24,88.1,,3.0,0
HOU,SEA,SEA,"crawford, j. p.","mccullers, lance",ground_ball,center,-0.36,1.59,85.2,,,0
MIA,TB,TB,"choi, ji-man","dugger, robert",line_drive,center,-0.97,2.09,91.1,73.8,14.0,0
LAD,MIL,MIL,"gyorko, jedd","kershaw, clayton",line_drive,left,0.03,2.58,91.8,,,0
ARI,LAD,LAD,"hernandez, enrique","crichton, stefan",ground_ball,left,0.2,1.77,76.9,95.4,,0
ARI,SEA,SEA,"seager, kyle","weaver, luke",popup,left,0.22,3.73,92.2,79.5,,0
STL,KC,KC,"soler, jorge","flaherty, jack",ground_ball,left,-0.18,3.31,96.3,93.7,-5.0,0
NYM,NYY,NYY,"hicks, aaron","wilson, justin",ground_ball,left,-0.21,2.02,89.7,105.1,,0
SD,COL,SD,"oña, jorge","freeland, kyle",ground_ball,center,-0.16,2.24,88.9,,,0
SEA,OAK,OAK,"piscotty, stephen","cortes, nestor",ground_ball,center,-0.52,0.8,83.5,76.6,-19.0,0
DET,CLE,CLE,"santana, domingo","fulmer, michael",ground_ball,center,0.63,2.64,87.4,102.1,-12.0,0
NYY,TOR,NYY,"urshela, gio","merryweather, julian",ground_ball,left,-0.36,3.0,94.3,77.1,-9.0,0
PHI,TOR,TOR,"gurriel, lourdes","hembree, heath",line_drive,right,0.4,2.65,86.6,104.8,,0
BAL,NYM,BAL,"valaika, pat","wilson, justin",line_drive,left,-1.11,2.18,89.0,89.7,24.0,0
OAK,HOU,OAK,"grossman, robbie","javier, cristian",line_drive,left,-0.87,3.34,92.4,,12.0,0
LAD,HOU,LAD,"pederson, joc","greinke, zack",ground_ball,center,-0.62,1.58,87.5,,-16.0,0
ATL,NYM,NYM,"rosario, amed","wright, kyle",line_drive,center,-0.33,1.64,92.4,102.1,21.0,0
SD,SF,SD,"moreland, mitch","webb, logan",fly_ball,left,-0.05,2.91,94.5,89.8,32.0,0
HOU,TEX,TEX,"gallo, joey","pressly, ryan",line_drive,right,0.74,1.35,81.0,83.0,22.0,0
OAK,HOU,HOU,"gurriel, yuli","bassitt, chris",popup,left,0.15,3.11,82.6,81.3,67.0,0
SEA,LAA,LAA,"trout, mike","swanson, erik",popup,center,0.16,3.23,96.0,91.6,,0
COL,HOU,COL,"hampson, garrett","valdez, framber",line_drive,right,-0.03,2.27,93.6,84.7,,0
MIN,HOU,HOU,"gurriel, yuli","duffey, tyler",ground_ball,left,-0.03,1.2,83.9,93.5,-3.0,0
PHI,ATL,ATL,"d'arnaud, travis","howard, spencer",line_drive,left,0.02,2.65,84.8,94.8,,0
